input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,source
1state2ap2acc_00082.hoa,LTL,daisy+deep_roundtrip+inv,0.073,G((!a | !b) & Fa),8,2,9,1.1,b82884a6b898,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00082.hoa
1state2ap2acc_00097.hoa,LTL,daisy,0.072,G((!a | !b) & F(!a & !b)),9,2,13,1.4,54b00b567328,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00097.hoa
1state2ap2acc_00104.hoa,LTL,daisy,0.073,G((a | b) & F(a & b)),7,2,9,1.3,758558c24a78,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00104.hoa
1state2ap2acc_00105.hoa,LTL,daisy,0.072,GF((!a & !b) | (a & b)),9,2,11,1.2,fa60fd0a50c8,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00105.hoa
1state2ap2acc_00120.hoa,LTL,daisy,0.071,GF(a & b),5,2,5,1.0,86bc196392ed,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00120.hoa
1state2ap2acc_00288.hoa,LTL,acc2+daisy+deep_roundtrip+inv,0.075,G(!b & F!a & Fa),8,3,9,1.1,77476d4d8596,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00288.hoa
1state2ap2acc_00292.hoa,LTL,acc2+daisy+deep_roundtrip+inv,0.077,G((!a | !b) & F!a & F(a | b)),10,3,14,1.4,6229170d363c,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00292.hoa
1state2ap2acc_00296.hoa,LTL,acc2+daisy+deep_roundtrip+inv,0.077,G((a | !b) & Fa & F(!a | b)),10,3,13,1.3,197c9c1b345f,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00296.hoa
1state2ap2acc_00300.hoa,LTL,acc2+daisy,0.074,G(F(!a | b) & F(a | b)),9,3,11,1.2,17db69f6379e,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00300.hoa
1state2ap2acc_00320.hoa,LTL,acc2+daisy+deep_roundtrip+inv,0.073,G(!a & F!b & Fb),8,3,9,1.1,da762f01e207,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00320.hoa
1state2ap2acc_00322.hoa,LTL,acc2+daisy+deep_roundtrip+inv,0.078,G((!a | !b) & F(a | !b) & F(a | b)),11,3,16,1.5,90f469a26cb7,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00322.hoa
1state2ap2acc_00328.hoa,LTL,acc2+daisy+deep_roundtrip+inv,0.079,G((!a | b) & F(a | !b) & F(a | b)),11,3,15,1.4,aaf4ad249e5c,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00328.hoa
1state2ap2acc_00330.hoa,LTL,acc2+daisy,0.075,G(F(a | !b) & F(a | b)),9,3,11,1.2,8a3a6a483ade,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00330.hoa
1state2ap2acc_00352.hoa,LTL,acc2+daisy+deep_roundtrip+inv,0.078,G((!a | !b) & F(!a & !b) & F(a | b)),11,3,17,1.5,0012804ecf78,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00352.hoa
1state2ap2acc_00360.hoa,LTL,acc2+daisy,0.075,G(F((!a & !b) | (a & b)) & F(a | b)),12,3,16,1.3,bc2fc8eddcc4,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00360.hoa
1state2ap2acc_00384.hoa,LTL,acc2+daisy,0.072,G(((a & b) | (!a & !b)) & F(!a & !b) & F(a & b)),11,3,21,1.9,e362539382de,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00384.hoa
1state2ap2acc_00386.hoa,LTL,acc2+daisy,0.077,G((a | !b) & F!b & Fa),8,3,11,1.4,f63589111758,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00386.hoa
1state2ap2acc_00388.hoa,LTL,acc2+daisy,0.077,G((!a | b) & F!a & Fb),8,3,11,1.4,6d4866f9dfd7,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00388.hoa
1state2ap2acc_00390.hoa,LTL,acc2+daisy,0.077,G(F(!a | !b) & F(a | b)),10,3,12,1.2,63e0f24fcb63,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00390.hoa
1state2ap2acc_00416.hoa,LTL,acc2+daisy+deep_roundtrip+inv,0.074,G((a | !b) & Fa & F!a),9,3,11,1.2,bc29a4f07de7,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00416.hoa
1state2ap2acc_00420.hoa,LTL,acc2+daisy,0.072,G(F!a & F(a | b)),8,3,9,1.1,95e969031c64,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00420.hoa
1state2ap2acc_00448.hoa,LTL,acc2+daisy,0.074,G((!a | b) & F(!a & !b) & Fb),10,3,14,1.4,422c2c61eee0,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00448.hoa
1state2ap2acc_00450.hoa,LTL,acc2+daisy,0.074,G(F!b & F(a | b)),8,3,9,1.1,9d306cf50d91,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00450.hoa
1state2ap2acc_00480.hoa,LTL,acc2+daisy,0.073,G(F(!a & !b) & F(a | b)),10,3,12,1.2,f64cf1c590db,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00480.hoa
1state2ap2acc_00585.hoa,LTL,acc2+daisy,0.074,G(F(a | !b) & F(!a | b)),10,3,12,1.2,db8990b12550,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00585.hoa
1state2ap2acc_00656.hoa,LTL,acc2+daisy+deep_roundtrip+inv,0.076,G((a | !b) & F(a & !b) & F(!a | b)),11,3,16,1.5,b010f4cd83a3,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00656.hoa
1state2ap2acc_00660.hoa,LTL,acc2+daisy,0.074,G(F((!a & b) | (a & !b)) & F(!a | b)),12,3,17,1.4,b4ab28ff2a3d,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00660.hoa
1state2ap2acc_00832.hoa,LTL,acc2+daisy,0.072,G((!a | !b) & F!b & F(!a & b)),10,3,15,1.5,b4a705e1c1f7,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00832.hoa
1state2ap2acc_00840.hoa,LTL,acc2+daisy,0.076,G(F(a | !b) & Fb),8,3,9,1.1,f085dd7e97a2,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00840.hoa
1state2ap2acc_00960.hoa,LTL,acc2+daisy,0.081,G(F!b & Fb),6,3,7,1.2,87dd82022f90,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_00960.hoa
1state2ap2acc_01312.hoa,LTL,acc2+daisy+deep_roundtrip+inv,0.070,G((!a | !b) & F!a & Fa),9,3,12,1.3,3093a6c5088f,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_01312.hoa
1state2ap2acc_01320.hoa,LTL,acc2+daisy,0.072,G(F(!a | b) & Fa),8,3,9,1.1,995e535bf8d5,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_01320.hoa
1state2ap2acc_01552.hoa,LTL,acc2+daisy+deep_roundtrip+inv,0.078,G((!a | !b) & F(!a & !b) & F(a | b)),11,3,17,1.5,0012804ecf78,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_01552.hoa
1state2ap2acc_01560.hoa,LTL,acc2+daisy,0.073,G(F(a | b) & F((!a & !b) | (a & b))),12,3,16,1.3,ba6e22dcd7db,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_01560.hoa
1state2ap2acc_01664.hoa,LTL,acc2+daisy+deep_roundtrip+inv,0.076,G((a | b) & F(a & b) & F(!a | !b)),11,3,15,1.4,61e3f05b3bf0,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_01664.hoa
1state2ap2acc_01665.hoa,LTL,acc2+daisy,0.075,G(F(!a | !b) & F((a & b) | (!a & !b))),12,3,18,1.5,ed0d84e0d11f,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_01665.hoa
1state2ap2acc_01680.hoa,LTL,acc2+daisy,0.072,G(F((!a & b) | (a & !b)) & F((!a & !b) | (a & b))),14,3,22,1.6,66f5bb69601d,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_01680.hoa
1state2ap2acc_01920.hoa,LTL,acc2+daisy,0.075,G(F(!a | !b) & F(a & b)),10,3,12,1.2,35a6942b321a,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_01920.hoa
1state2ap2acc_04672.hoa,LTL,acc2+daisy+deep_roundtrip+inv,0.075,G((!a | !b) & F(!a & b) & Fa),10,3,14,1.4,00a1b82fe05b,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_04672.hoa
1state2ap2acc_04680.hoa,LTL,acc2+daisy,0.073,G(Fa & Fb),6,3,6,1.0,7df3e34fa122,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_04680.hoa
1state2ap2acc_04736.hoa,LTL,acc2+daisy,0.076,G((a | !b) & F(a & !b) & F(a & b)),10,3,15,1.5,ade281a299e9,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_04736.hoa
1state2ap2acc_04740.hoa,LTL,acc2+daisy,0.075,G(F((!a & b) | (a & !b)) & Fb),11,3,14,1.3,690e1762eb1f,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_04740.hoa
1state2ap2acc_04800.hoa,LTL,acc2+daisy,0.073,G(F(a & !b) & Fb),8,3,9,1.1,aeb3542d7b59,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_04800.hoa
1state2ap2acc_05152.hoa,LTL,acc2+daisy+deep_roundtrip+inv,0.075,G((!a | !b) & F(!a & b) & Fa),10,3,14,1.4,00a1b82fe05b,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_05152.hoa
1state2ap2acc_05160.hoa,LTL,acc2+daisy,0.072,G(Fb & Fa),6,3,6,1.0,51abeee1a212,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_05160.hoa
1state2ap2acc_05248.hoa,LTL,acc2+daisy+deep_roundtrip+inv,0.077,G((!a | b) & F(!a & b) & Fa),9,3,13,1.4,0deb85c30c6e,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_05248.hoa
1state2ap2acc_05250.hoa,LTL,acc2+daisy,0.076,G(F((!a & b) | (a & !b)) & Fa),11,3,14,1.3,25e1b9a9dc1e,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_05250.hoa
1state2ap2acc_05280.hoa,LTL,acc2+daisy,0.074,G(F(!a & b) & Fa),8,3,9,1.1,ad3d73ed9fc1,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_05280.hoa
1state2ap2acc_05760.hoa,LTL,acc2+daisy,0.076,G(F((!a & b) | (a & !b)) & F(a & b)),12,3,16,1.3,c01116d9b05e,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_05760.hoa
1state2ap2acc_06176.hoa,LTL,acc2+daisy,0.076,G((a | !b) & F(a & b) & F(a & !b)),10,3,15,1.5,11ecc7556451,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_06176.hoa
1state2ap2acc_06180.hoa,LTL,acc2+daisy,0.073,G(Fb & F((!a & b) | (a & !b))),11,3,14,1.3,2d79956b1559,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_06180.hoa
1state2ap2acc_06208.hoa,LTL,acc2+daisy+deep_roundtrip+inv,0.076,G((!a | b) & F(!a & b) & Fa),9,3,13,1.4,0deb85c30c6e,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_06208.hoa
1state2ap2acc_06210.hoa,LTL,acc2+daisy,0.075,G(Fa & F((!a & b) | (a & !b))),11,3,14,1.3,1e4140543249,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_06210.hoa
1state2ap2acc_06240.hoa,LTL,acc2+daisy,0.075,G(F(a & b) & F((!a & b) | (a & !b))),12,3,16,1.3,7429905b942c,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_06240.hoa
1state2ap2acc_06720.hoa,LTL,acc2+daisy,0.072,G(Fa & F(!a & b)),8,3,9,1.1,3d51b4be52f8,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_06720.hoa
1state2ap2acc_07200.hoa,LTL,acc2+daisy,0.074,G(Fb & F(a & !b)),8,3,9,1.1,6edd2a074f90,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_07200.hoa
1state2ap2acc_09360.hoa,LTL,acc2+daisy,0.075,G(F(!a & b) & F((!a & !b) | (a & b))),12,3,17,1.4,597b35637e79,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_09360.hoa
1state2ap2acc_10560.hoa,LTL,acc2+daisy,0.075,G(F((!a & !b) | (a & b)) & F(!a & b)),12,3,17,1.4,542200ffd6ab,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_10560.hoa
1state2ap2acc_13440.hoa,LTL,acc2+daisy,0.074,G(F(!a & b) & F(a & b)),9,3,11,1.2,469c33cbfb65,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_13440.hoa
1state2ap2acc_21120.hoa,LTL,acc2+daisy,0.072,G(F(a & !b) & F(a & b)),9,3,11,1.2,c7e6fe5f6435,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_21120.hoa
1state2ap2acc_24960.hoa,LTL,acc2+daisy,0.074,G(F(!a & !b) & F(a & b)),10,3,12,1.2,f14f7d447c1f,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_24960.hoa
1state2ap2acc_26640.hoa,LTL,acc2+daisy,0.072,G(F(a & b) & F(!a & !b)),10,3,12,1.2,9951ccd4df4e,TRUE,genaut/corpus/1state2ap2acc/1state2ap2acc_26640.hoa
