input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,source
2state0ap2acc_08520.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_08520.hoa
2state0ap2acc_08580.hoa,LTL,acc,1.131,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_08580.hoa
2state0ap2acc_08724.hoa,LTL,acc,1.117,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_08724.hoa
2state0ap2acc_08740.hoa,LTL,acc,1.121,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_08740.hoa
2state0ap2acc_08768.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_08768.hoa
2state0ap2acc_08836.hoa,LTL,acc,1.165,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_08836.hoa
2state0ap2acc_09232.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_09232.hoa
2state0ap2acc_09234.hoa,LTL,acc,1.153,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_09234.hoa
2state0ap2acc_09236.hoa,LTL,acc,1.157,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_09236.hoa
2state0ap2acc_09240.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_09240.hoa
2state0ap2acc_09280.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_09280.hoa
2state0ap2acc_09284.hoa,LTL,acc,1.117,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_09284.hoa
2state0ap2acc_09288.hoa,LTL,daisy2,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_09288.hoa
2state0ap2acc_09344.hoa,LTL,daisy2,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_09344.hoa
2state0ap2acc_09346.hoa,LTL,acc,1.109,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_09346.hoa
2state0ap2acc_09348.hoa,LTL,acc,1.116,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_09348.hoa
2state0ap2acc_09602.hoa,LTL,daisy2,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_09602.hoa
2state0ap2acc_10260.hoa,LTL,acc,1.110,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_10260.hoa
2state0ap2acc_10276.hoa,LTL,acc,1.117,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_10276.hoa
2state0ap2acc_10304.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_10304.hoa
2state0ap2acc_10306.hoa,LTL,acc,1.158,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_10306.hoa
2state0ap2acc_10308.hoa,LTL,acc,1.154,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_10308.hoa
2state0ap2acc_10320.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_10320.hoa
2state0ap2acc_10322.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_10322.hoa
2state0ap2acc_10372.hoa,LTL,acc,1.127,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_10372.hoa
2state0ap2acc_16672.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_16672.hoa
2state0ap2acc_16674.hoa,LTL,acc,1.110,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_16674.hoa
2state0ap2acc_16676.hoa,LTL,acc,1.115,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_16676.hoa
2state0ap2acc_16680.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_16680.hoa
2state0ap2acc_16706.hoa,LTL,acc,1.127,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_16706.hoa
2state0ap2acc_16770.hoa,LTL,acc,1.119,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_16770.hoa
2state0ap2acc_16912.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_16912.hoa
2state0ap2acc_16914.hoa,LTL,acc,1.129,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_16914.hoa
2state0ap2acc_16916.hoa,LTL,acc,1.154,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_16916.hoa
2state0ap2acc_16920.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_16920.hoa
2state0ap2acc_16928.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_16928.hoa
2state0ap2acc_16930.hoa,LTL,acc,1.170,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_16930.hoa
2state0ap2acc_16936.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_16936.hoa
2state0ap2acc_16960.hoa,LTL,daisy2,0.076,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_16960.hoa
2state0ap2acc_17024.hoa,LTL,daisy2,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_17024.hoa
2state0ap2acc_17026.hoa,LTL,acc,1.135,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_17026.hoa
2state0ap2acc_17028.hoa,LTL,acc,1.160,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_17028.hoa
2state0ap2acc_17426.hoa,LTL,acc,1.117,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_17426.hoa
2state0ap2acc_17474.hoa,LTL,acc,1.124,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_17474.hoa
2state0ap2acc_17538.hoa,LTL,acc,1.120,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_17538.hoa
2state0ap2acc_18450.hoa,LTL,acc,1.123,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_18450.hoa
2state0ap2acc_18464.hoa,LTL,daisy2,0.072,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_18464.hoa
2state0ap2acc_18466.hoa,LTL,acc,1.164,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_18466.hoa
2state0ap2acc_18468.hoa,LTL,acc,1.179,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_18468.hoa
2state0ap2acc_18498.hoa,LTL,acc,1.129,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_18498.hoa
2state0ap2acc_18562.hoa,LTL,acc,1.114,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_18562.hoa
2state0ap2acc_33060.hoa,LTL,acc,1.119,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_33060.hoa
2state0ap2acc_33090.hoa,LTL,acc,1.116,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_33090.hoa
2state0ap2acc_33300.hoa,LTL,acc,1.116,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_33300.hoa
2state0ap2acc_33316.hoa,LTL,acc,1.113,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_33316.hoa
2state0ap2acc_33344.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_33344.hoa
2state0ap2acc_33348.hoa,LTL,acc,1.148,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_33348.hoa
2state0ap2acc_33352.hoa,LTL,daisy2,0.072,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_33352.hoa
2state0ap2acc_33412.hoa,LTL,acc,1.153,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_33412.hoa
2state0ap2acc_33810.hoa,LTL,acc,1.188,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_33810.hoa
2state0ap2acc_33824.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_33824.hoa
2state0ap2acc_33826.hoa,LTL,acc,1.120,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_33826.hoa
2state0ap2acc_33832.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_33832.hoa
2state0ap2acc_33858.hoa,LTL,acc,1.120,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_33858.hoa
2state0ap2acc_33922.hoa,LTL,acc,1.116,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state0ap2acc/2state0ap2acc_33922.hoa
