input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,source
3state0ap1acc_008792.hoa,LTL,acc,1.174,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_008792.hoa
3state0ap1acc_009252.hoa,LTL,acc,1.127,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_009252.hoa
3state0ap1acc_009256.hoa,LTL,acc,1.142,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_009256.hoa
3state0ap1acc_009268.hoa,LTL,daisy,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_009268.hoa
3state0ap1acc_009320.hoa,LTL,daisy,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_009320.hoa
3state0ap1acc_009380.hoa,LTL,daisy,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_009380.hoa
3state0ap1acc_009732.hoa,LTL,acc,1.120,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_009732.hoa
3state0ap1acc_009734.hoa,LTL,acc,1.126,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_009734.hoa
3state0ap1acc_009748.hoa,LTL,acc,1.129,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_009748.hoa
3state0ap1acc_009750.hoa,LTL,acc,1.122,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_009750.hoa
3state0ap1acc_009764.hoa,LTL,acc,1.171,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_009764.hoa
3state0ap1acc_009860.hoa,LTL,acc,1.179,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_009860.hoa
3state0ap1acc_010264.hoa,LTL,acc,1.140,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_010264.hoa
3state0ap1acc_010312.hoa,LTL,acc,1.141,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_010312.hoa
3state0ap1acc_010328.hoa,LTL,acc,1.113,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_010328.hoa
3state0ap1acc_010756.hoa,LTL,acc,1.127,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_010756.hoa
3state0ap1acc_010776.hoa,LTL,acc,1.127,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_010776.hoa
3state0ap1acc_010788.hoa,LTL,acc,1.107,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_010788.hoa
3state0ap1acc_016458.hoa,LTL,daisy+daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_016458.hoa
3state0ap1acc_016482.hoa,LTL,acc,1.129,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_016482.hoa
3state0ap1acc_016490.hoa,LTL,acc,1.148,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_016490.hoa
3state0ap1acc_016536.hoa,LTL,acc,1.165,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_016536.hoa
3state0ap1acc_016540.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_016540.hoa
3state0ap1acc_016546.hoa,LTL,acc,1.101,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_016546.hoa
3state0ap1acc_016552.hoa,LTL,acc,1.107,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_016552.hoa
3state0ap1acc_016968.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_016968.hoa
3state0ap1acc_016992.hoa,LTL,acc,1.120,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_016992.hoa
3state0ap1acc_016994.hoa,LTL,acc,1.121,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_016994.hoa
3state0ap1acc_017000.hoa,LTL,acc,1.116,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_017000.hoa
3state0ap1acc_017002.hoa,LTL,acc,1.125,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_017002.hoa
3state0ap1acc_017040.hoa,LTL,acc,1.169,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_017040.hoa
3state0ap1acc_017044.hoa,LTL,acc,1.164,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_017044.hoa
3state0ap1acc_017056.hoa,LTL,acc,1.160,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_017056.hoa
3state0ap1acc_017060.hoa,LTL,acc,1.126,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_017060.hoa
3state0ap1acc_017064.hoa,LTL,acc,1.121,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_017064.hoa
3state0ap1acc_018506.hoa,LTL,acc,1.123,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_018506.hoa
3state0ap1acc_018530.hoa,LTL,acc,1.112,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_018530.hoa
3state0ap1acc_018538.hoa,LTL,acc,1.125,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_018538.hoa
3state0ap1acc_018570.hoa,LTL,acc,1.134,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_018570.hoa
3state0ap1acc_018578.hoa,LTL,acc,1.162,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_018578.hoa
3state0ap1acc_018584.hoa,LTL,daisy,0.066,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_018584.hoa
3state0ap1acc_018632.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_018632.hoa
3state0ap1acc_018664.hoa,LTL,daisy,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_018664.hoa
3state0ap1acc_019016.hoa,LTL,acc,1.171,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_019016.hoa
3state0ap1acc_019040.hoa,LTL,acc,1.123,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_019040.hoa
3state0ap1acc_019042.hoa,LTL,acc,1.121,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_019042.hoa
3state0ap1acc_019048.hoa,LTL,acc,1.111,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_019048.hoa
3state0ap1acc_019088.hoa,LTL,acc,1.122,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_019088.hoa
3state0ap1acc_020578.hoa,LTL,acc,1.130,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_020578.hoa
3state0ap1acc_020620.hoa,LTL,daisy,0.067,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_020620.hoa
3state0ap1acc_020648.hoa,LTL,daisy,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_020648.hoa
3state0ap1acc_020652.hoa,LTL,daisy,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_020652.hoa
3state0ap1acc_021088.hoa,LTL,acc,1.150,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_021088.hoa
3state0ap1acc_021090.hoa,LTL,acc,1.154,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_021090.hoa
3state0ap1acc_021156.hoa,LTL,acc,1.185,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_021156.hoa
3state0ap1acc_022534.hoa,LTL,acc,1.115,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_022534.hoa
3state0ap1acc_022602.hoa,LTL,acc,1.121,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_022602.hoa
3state0ap1acc_022664.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_022664.hoa
3state0ap1acc_022700.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_022700.hoa
3state0ap1acc_022728.hoa,LTL,daisy,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_022728.hoa
3state0ap1acc_023044.hoa,LTL,acc,1.122,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_023044.hoa
3state0ap1acc_023046.hoa,LTL,acc,1.118,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_023046.hoa
3state0ap1acc_024650.hoa,LTL,daisy2,0.072,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_024650.hoa
3state0ap1acc_024672.hoa,LTL,acc,1.136,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_024672.hoa
3state0ap1acc_024674.hoa,LTL,acc,1.137,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_024674.hoa
3state0ap1acc_024680.hoa,LTL,acc,1.177,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_024680.hoa
3state0ap1acc_024682.hoa,LTL,acc,1.168,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_024682.hoa
3state0ap1acc_024728.hoa,LTL,daisy,0.065,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_024728.hoa
3state0ap1acc_024736.hoa,LTL,acc,1.111,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_024736.hoa
3state0ap1acc_024738.hoa,LTL,acc,1.112,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_024738.hoa
3state0ap1acc_024752.hoa,LTL,daisy,0.067,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_024752.hoa
3state0ap1acc_025184.hoa,LTL,acc,1.105,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_025184.hoa
3state0ap1acc_025186.hoa,LTL,acc,1.111,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_025186.hoa
3state0ap1acc_025192.hoa,LTL,acc,1.107,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_025192.hoa
3state0ap1acc_025194.hoa,LTL,acc,1.126,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_025194.hoa
3state0ap1acc_025232.hoa,LTL,acc,1.156,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_025232.hoa
3state0ap1acc_025248.hoa,LTL,acc,1.169,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_025248.hoa
3state0ap1acc_026627.hoa,LTL,daisy,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_026627.hoa
3state0ap1acc_026632.hoa,LTL,acc,1.139,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_026632.hoa
3state0ap1acc_026633.hoa,LTL,daisy,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_026633.hoa
3state0ap1acc_026634.hoa,LTL,acc,1.110,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_026634.hoa
3state0ap1acc_026636.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_026636.hoa
3state0ap1acc_026642.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_026642.hoa
3state0ap1acc_026648.hoa,LTL,acc,1.118,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_026648.hoa
3state0ap1acc_026652.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_026652.hoa
3state0ap1acc_026656.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_026656.hoa
3state0ap1acc_026658.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_026658.hoa
3state0ap1acc_026672.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_026672.hoa
3state0ap1acc_026696.hoa,LTL,acc,1.122,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_026696.hoa
3state0ap1acc_026698.hoa,LTL,acc,1.117,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_026698.hoa
3state0ap1acc_026720.hoa,LTL,daisy,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_026720.hoa
3state0ap1acc_026728.hoa,LTL,acc,1.142,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_026728.hoa
3state0ap1acc_026730.hoa,LTL,acc,1.163,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_026730.hoa
3state0ap1acc_026776.hoa,LTL,acc,1.180,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_026776.hoa
3state0ap1acc_026784.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_026784.hoa
3state0ap1acc_026800.hoa,LTL,daisy,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_026800.hoa
3state0ap1acc_027140.hoa,LTL,acc,1.123,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_027140.hoa
3state0ap1acc_027152.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_027152.hoa
3state0ap1acc_027156.hoa,LTL,acc,1.117,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_027156.hoa
3state0ap1acc_027280.hoa,LTL,acc,1.119,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_027280.hoa
3state0ap1acc_027284.hoa,LTL,acc,1.121,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_027284.hoa
3state0ap1acc_032850.hoa,LTL,acc,1.123,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_032850.hoa
3state0ap1acc_032858.hoa,LTL,acc,1.137,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_032858.hoa
3state0ap1acc_032866.hoa,LTL,acc,1.156,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_032866.hoa
3state0ap1acc_032932.hoa,LTL,acc,1.192,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_032932.hoa
3state0ap1acc_033362.hoa,LTL,acc,1.129,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_033362.hoa
3state0ap1acc_033444.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_033444.hoa
3state0ap1acc_033874.hoa,LTL,acc,1.120,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_033874.hoa
3state0ap1acc_033923.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_033923.hoa
3state0ap1acc_033926.hoa,LTL,acc,1.118,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_033926.hoa
3state0ap1acc_033929.hoa,LTL,daisy,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_033929.hoa
3state0ap1acc_033952.hoa,LTL,acc,1.115,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_033952.hoa
3state0ap1acc_033954.hoa,LTL,acc,1.116,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_033954.hoa
3state0ap1acc_033956.hoa,LTL,acc,1.121,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_033956.hoa
3state0ap1acc_033968.hoa,LTL,daisy,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_033968.hoa
3state0ap1acc_034386.hoa,LTL,acc,1.172,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_034386.hoa
3state0ap1acc_034436.hoa,LTL,acc,1.181,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_034436.hoa
3state0ap1acc_034896.hoa,LTL,acc,1.142,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_034896.hoa
3state0ap1acc_034898.hoa,LTL,acc,1.115,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_034898.hoa
3state0ap1acc_034904.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_034904.hoa
3state0ap1acc_034912.hoa,LTL,acc,1.112,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_034912.hoa
3state0ap1acc_034914.hoa,LTL,acc,1.114,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_034914.hoa
3state0ap1acc_034920.hoa,LTL,daisy,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_034920.hoa
3state0ap1acc_036962.hoa,LTL,acc,1.120,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_036962.hoa
