input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,source
2state1ap1acc_03568.hoa,LTL,daisy,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_03568.hoa
2state1ap1acc_04354.hoa,LTL,daisy+inv+scc2,0.074,!a & X(!a W Ga),6,2,9,1.5,6150053ca964,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04354.hoa
2state1ap1acc_04358.hoa,LTL,daisy+strength2,0.072,G!a | (!a & GFa),7,3,10,1.4,1d80cfd39619,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04358.hoa
2state1ap1acc_04362.hoa,LTL,daisy+inv+scc2,0.073,!a & X(!a W Ga),6,2,9,1.5,6150053ca964,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04362.hoa
2state1ap1acc_04370.hoa,TIMEOUT,,15.246,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_04370.hoa
2state1ap1acc_04374.hoa,LTL,acc,1.114,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04374.hoa
2state1ap1acc_04376.hoa,TIMEOUT,,16.007,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_04376.hoa
2state1ap1acc_04378.hoa,TIMEOUT,,15.341,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_04378.hoa
2state1ap1acc_04380.hoa,LTL,buchi+daisy+daisy2+daisystardet+deep_roundtrip+inv+partscc+scc2+strength2,2.086,!a & ((!a & X!a) R (!a | X(!a R (a | X(a | X(!a | F(!a & X!a))))))) & G(a | X(a …,44,10,129,2.9,4721a1d58de8,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04380.hoa
2state1ap1acc_04388.hoa,LTL,partscc,0.071,!a & G(!a | X!a),6,1,10,1.7,c502b80fd986,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04388.hoa
2state1ap1acc_04390.hoa,LTL,daisy,0.069,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04390.hoa
2state1ap1acc_04392.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.162,!a & GF!a,5,2,7,1.4,2d8e22c9170b,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04392.hoa
2state1ap1acc_04394.hoa,LTL,daisy,0.071,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04394.hoa
2state1ap1acc_04422.hoa,LTL,acc,1.155,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04422.hoa
2state1ap1acc_04424.hoa,TIMEOUT,,16.007,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_04424.hoa
2state1ap1acc_04428.hoa,NOT_LTL,,1.116,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_04428.hoa
2state1ap1acc_04484.hoa,LTL,partscc,0.071,!a & G(!a | X!a),6,1,10,1.7,c502b80fd986,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04484.hoa
2state1ap1acc_04486.hoa,LTL,acc,1.137,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04486.hoa
2state1ap1acc_04488.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.178,!a & GF!a,5,2,7,1.4,2d8e22c9170b,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04488.hoa
2state1ap1acc_04502.hoa,LTL,acc,1.183,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04502.hoa
2state1ap1acc_04550.hoa,LTL,acc,1.121,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04550.hoa
2state1ap1acc_04554.hoa,LTL,daisy,0.069,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04554.hoa
2state1ap1acc_04609.hoa,LTL,daisy,0.071,!a W (a & XG!a),6,2,9,1.5,da6533fa952b,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04609.hoa
2state1ap1acc_04610.hoa,LTL,daisy,0.071,!a W Ga,4,2,5,1.2,78f701294965,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04610.hoa
2state1ap1acc_04614.hoa,LTL,daisy+strength2,0.071,!a W (a & GFa),6,3,8,1.3,6984e9158351,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04614.hoa
2state1ap1acc_04617.hoa,LTL,daisy,0.070,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04617.hoa
2state1ap1acc_04624.hoa,LTL,daisy2,0.073,G(!a | X!a),5,1,7,1.4,edb0cccf0efd,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04624.hoa
2state1ap1acc_04625.hoa,LTL,daisy2,0.071,G(!a | X!a),5,1,7,1.4,edb0cccf0efd,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04625.hoa
2state1ap1acc_04628.hoa,LTL,daisy2,0.072,G(!a | X!a),5,1,7,1.4,edb0cccf0efd,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04628.hoa
2state1ap1acc_04632.hoa,LTL,daisy2,0.071,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04632.hoa
2state1ap1acc_04640.hoa,NOT_LTL,,1.109,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_04640.hoa
2state1ap1acc_04642.hoa,TIMEOUT,,15.930,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_04642.hoa
2state1ap1acc_04644.hoa,NOT_LTL,,1.153,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_04644.hoa
2state1ap1acc_04646.hoa,LTL,buchi+daisy+daisy2+daisystar+deep_roundtrip+inv+scc2+strength2,1.141,!a W (a & XFa),6,2,8,1.3,672398ec53a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04646.hoa
2state1ap1acc_04648.hoa,TIMEOUT,,15.015,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_04648.hoa
2state1ap1acc_04650.hoa,TIMEOUT,,15.486,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_04650.hoa
2state1ap1acc_04652.hoa,LTL,buchi+daisy+daisy2+daisystar+deep_roundtrip+inv+scc2+strength2,1.138,!a W (a & XFa),6,2,8,1.3,672398ec53a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04652.hoa
2state1ap1acc_04676.hoa,LTL,daisy2,0.072,G(!a | X!a),5,1,7,1.4,edb0cccf0efd,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04676.hoa
2state1ap1acc_04677.hoa,LTL,daisy2,0.071,G(!a | X!a),5,1,7,1.4,edb0cccf0efd,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04677.hoa
2state1ap1acc_04678.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04678.hoa
2state1ap1acc_04681.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.115,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04681.hoa
2state1ap1acc_04708.hoa,LTL,daisy2,0.066,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04708.hoa
2state1ap1acc_04710.hoa,LTL,acc,1.114,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04710.hoa
2state1ap1acc_04712.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04712.hoa
2state1ap1acc_04716.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04716.hoa
2state1ap1acc_04740.hoa,NOT_LTL,,1.112,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_04740.hoa
2state1ap1acc_04742.hoa,LTL,buchi+daisy+daisy2+daisystar+deep_roundtrip+inv+scc2+strength2,1.191,!a W (a & XFa),6,2,8,1.3,672398ec53a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04742.hoa
2state1ap1acc_04744.hoa,TIMEOUT,,15.659,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_04744.hoa
2state1ap1acc_04745.hoa,LTL,acc,1.122,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04745.hoa
2state1ap1acc_04748.hoa,LTL,buchi+daisy+daisy2+daisystar+deep_roundtrip+inv+scc2+strength2,1.135,!a W (a & XFa),6,2,8,1.3,672398ec53a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04748.hoa
2state1ap1acc_04756.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04756.hoa
2state1ap1acc_04760.hoa,LTL,daisy2,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04760.hoa
2state1ap1acc_04761.hoa,LTL,acc,1.143,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04761.hoa
2state1ap1acc_04764.hoa,LTL,daisy2,0.072,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04764.hoa
2state1ap1acc_04804.hoa,LTL,daisy2,0.072,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04804.hoa
2state1ap1acc_04805.hoa,LTL,daisy,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04805.hoa
2state1ap1acc_04806.hoa,LTL,acc,1.161,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04806.hoa
2state1ap1acc_04808.hoa,LTL,daisy2,0.067,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04808.hoa
2state1ap1acc_04809.hoa,LTL,acc,1.122,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04809.hoa
2state1ap1acc_04810.hoa,LTL,daisy,0.066,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04810.hoa
2state1ap1acc_04812.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04812.hoa
2state1ap1acc_04865.hoa,LTL,daisy,0.072,!a W (a & XG!a),6,2,9,1.5,da6533fa952b,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04865.hoa
2state1ap1acc_04866.hoa,LTL,daisy,0.076,!a W Ga,4,2,5,1.2,78f701294965,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04866.hoa
2state1ap1acc_04896.hoa,NOT_LTL,,1.107,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_04896.hoa
2state1ap1acc_04898.hoa,LTL,acc,1.121,!a | Xa,4,0,5,1.2,869626ca5ecb,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04898.hoa
2state1ap1acc_04900.hoa,NOT_LTL,,1.109,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_04900.hoa
2state1ap1acc_04902.hoa,LTL,buchi,1.116,!a | XFa,5,1,6,1.2,d11585bcc7d7,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04902.hoa
2state1ap1acc_04904.hoa,LTL,acc,1.121,!a | Xa,4,0,5,1.2,869626ca5ecb,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04904.hoa
2state1ap1acc_04906.hoa,LTL,acc,1.132,!a | Xa,4,0,5,1.2,869626ca5ecb,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04906.hoa
2state1ap1acc_04908.hoa,LTL,buchi,1.162,!a | XFa,5,1,6,1.2,d11585bcc7d7,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04908.hoa
2state1ap1acc_04938.hoa,LTL,daisy,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04938.hoa
2state1ap1acc_04964.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04964.hoa
2state1ap1acc_04966.hoa,LTL,acc,1.178,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04966.hoa
2state1ap1acc_04968.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04968.hoa
2state1ap1acc_04972.hoa,LTL,daisy2,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04972.hoa
2state1ap1acc_04996.hoa,NOT_LTL,,1.104,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_04996.hoa
2state1ap1acc_04997.hoa,LTL,daisy,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04997.hoa
2state1ap1acc_04998.hoa,LTL,buchi,1.122,!a | XFa,5,1,6,1.2,d11585bcc7d7,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_04998.hoa
2state1ap1acc_05000.hoa,LTL,acc,1.131,!a | Xa,4,0,5,1.2,869626ca5ecb,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05000.hoa
2state1ap1acc_05001.hoa,LTL,acc,1.113,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05001.hoa
2state1ap1acc_05004.hoa,LTL,buchi,1.125,!a | XFa,5,1,6,1.2,d11585bcc7d7,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05004.hoa
2state1ap1acc_05012.hoa,LTL,daisy2,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05012.hoa
2state1ap1acc_05016.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05016.hoa
2state1ap1acc_05017.hoa,LTL,acc,1.146,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05017.hoa
2state1ap1acc_05020.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05020.hoa
2state1ap1acc_05060.hoa,LTL,daisy2,0.067,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05060.hoa
2state1ap1acc_05061.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05061.hoa
2state1ap1acc_05062.hoa,LTL,acc,1.167,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05062.hoa
2state1ap1acc_05064.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05064.hoa
2state1ap1acc_05065.hoa,LTL,acc,1.127,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05065.hoa
2state1ap1acc_05066.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05066.hoa
2state1ap1acc_05068.hoa,LTL,daisy2,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05068.hoa
2state1ap1acc_05127.hoa,LTL,daisy,0.069,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05127.hoa
2state1ap1acc_05129.hoa,LTL,daisy+strength2,0.072,!a & GF!a,5,2,7,1.4,2d8e22c9170b,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05129.hoa
2state1ap1acc_05142.hoa,LTL,acc,1.115,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05142.hoa
2state1ap1acc_05157.hoa,LTL,partscc,0.069,!a & G(!a | X!a),6,1,10,1.7,c502b80fd986,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05157.hoa
2state1ap1acc_05158.hoa,LTL,daisy,0.068,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05158.hoa
2state1ap1acc_05161.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.148,!a & GF!a,5,2,7,1.4,2d8e22c9170b,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05161.hoa
2state1ap1acc_05186.hoa,TIMEOUT,,15.256,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_05186.hoa
2state1ap1acc_05190.hoa,LTL,acc,1.179,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05190.hoa
2state1ap1acc_05192.hoa,LTL,buchi+daisy+daisy2+daisystar+daisystardet+deep_roundtrip+inv+partscc+scc2+strength2,6.749,<unflattened DAG: 410075638769 tree nodes>,1189,212,410075638769,344891201.7,59e6a016e904,SIZE,genaut/corpus/2state1ap1acc/2state1ap1acc_05192.hoa
2state1ap1acc_05196.hoa,NOT_LTL,,1.160,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_05196.hoa
2state1ap1acc_05217.hoa,LTL,partscc,0.075,!a & G(!a | X!a),6,1,10,1.7,c502b80fd986,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05217.hoa
2state1ap1acc_05248.hoa,TIMEOUT,,16.027,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_05248.hoa
2state1ap1acc_05249.hoa,TIMEOUT,,16.029,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_05249.hoa
2state1ap1acc_05250.hoa,NOT_LTL,,1.126,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_05250.hoa
2state1ap1acc_05254.hoa,LTL,acc,1.116,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05254.hoa
2state1ap1acc_05256.hoa,NOT_LTL,,1.111,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_05256.hoa
2state1ap1acc_05266.hoa,NOT_LTL,,1.108,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_05266.hoa
2state1ap1acc_05280.hoa,LTL,partscc,0.071,!a & G(!a | X!a),6,1,10,1.7,c502b80fd986,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05280.hoa
2state1ap1acc_05314.hoa,NOT_LTL,,1.105,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_05314.hoa
2state1ap1acc_05318.hoa,LTL,acc,1.126,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05318.hoa
2state1ap1acc_05668.hoa,NOT_LTL,,1.158,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_05668.hoa
2state1ap1acc_05670.hoa,LTL,buchi,1.172,!a | XFa,5,1,6,1.2,d11585bcc7d7,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05670.hoa
2state1ap1acc_05672.hoa,LTL,acc,1.134,!a | Xa,4,0,5,1.2,869626ca5ecb,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05672.hoa
2state1ap1acc_05676.hoa,LTL,buchi,1.119,!a | XFa,5,1,6,1.2,d11585bcc7d7,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05676.hoa
2state1ap1acc_05696.hoa,LTL,daisy2,0.071,G(!a | X!a),5,1,7,1.4,edb0cccf0efd,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05696.hoa
2state1ap1acc_05697.hoa,LTL,daisy2,0.070,G(!a | X!a),5,1,7,1.4,edb0cccf0efd,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05697.hoa
2state1ap1acc_05704.hoa,LTL,daisy,0.072,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05704.hoa
2state1ap1acc_05728.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05728.hoa
2state1ap1acc_05730.hoa,LTL,acc,1.118,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05730.hoa
2state1ap1acc_05732.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05732.hoa
2state1ap1acc_05734.hoa,LTL,acc,1.107,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05734.hoa
2state1ap1acc_05736.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05736.hoa
2state1ap1acc_05740.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05740.hoa
2state1ap1acc_05760.hoa,NOT_LTL,,1.113,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_05760.hoa
2state1ap1acc_05761.hoa,LTL,acc,1.123,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05761.hoa
2state1ap1acc_05762.hoa,LTL,buchi+daisy+daisystardet+deep_roundtrip+inv+strength2,1.946,(((!a & X!a) | ((!a | Xa) & XF(!a & X!a))) & (a | X(a | X(!a | F(!a & X!a)))) & …,58,10,175,3.0,caee606c16c8,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05762.hoa
2state1ap1acc_05764.hoa,NOT_LTL,,1.169,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_05764.hoa
2state1ap1acc_05766.hoa,LTL,buchi,1.140,!a | XFa,5,1,6,1.2,d11585bcc7d7,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05766.hoa
2state1ap1acc_05768.hoa,TIMEOUT,,15.009,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_05768.hoa
2state1ap1acc_05769.hoa,LTL,acc,1.137,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05769.hoa
2state1ap1acc_05772.hoa,LTL,buchi,1.175,!a | XFa,5,1,6,1.2,d11585bcc7d7,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05772.hoa
2state1ap1acc_05776.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05776.hoa
2state1ap1acc_05777.hoa,LTL,acc,1.186,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05777.hoa
2state1ap1acc_05780.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05780.hoa
2state1ap1acc_05784.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05784.hoa
2state1ap1acc_05785.hoa,LTL,acc,1.118,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05785.hoa
2state1ap1acc_05788.hoa,LTL,daisy2,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05788.hoa
2state1ap1acc_05792.hoa,NOT_LTL,,1.107,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_05792.hoa
2state1ap1acc_05824.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05824.hoa
2state1ap1acc_05825.hoa,LTL,acc,1.117,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05825.hoa
2state1ap1acc_05826.hoa,LTL,acc,1.116,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05826.hoa
2state1ap1acc_05828.hoa,LTL,daisy2,0.067,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05828.hoa
2state1ap1acc_05830.hoa,LTL,acc,1.122,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05830.hoa
2state1ap1acc_05832.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05832.hoa
2state1ap1acc_05833.hoa,LTL,acc,1.140,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05833.hoa
2state1ap1acc_05836.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05836.hoa
2state1ap1acc_05984.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05984.hoa
2state1ap1acc_05986.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_05986.hoa
2state1ap1acc_06016.hoa,NOT_LTL,,1.143,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06016.hoa
2state1ap1acc_06017.hoa,LTL,daisy,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06017.hoa
2state1ap1acc_06018.hoa,LTL,acc,1.157,!a | Xa,4,0,5,1.2,869626ca5ecb,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06018.hoa
2state1ap1acc_06032.hoa,LTL,daisy,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06032.hoa
2state1ap1acc_06033.hoa,LTL,daisy,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06033.hoa
2state1ap1acc_06080.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06080.hoa
2state1ap1acc_06081.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06081.hoa
2state1ap1acc_06082.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06082.hoa
