id,layer,k,nC,R,sigma,aperiodic,status,states,F,toggles,conjugate,genuine,time_s
3state2ap2acc_parity_01671872368947369295779274718125672666768101,8,0,98,2,4,1,CLEAN,30,,,,,0.00
3state2ap2acc_parity_01671872368947369295779274718125672666768101,11,0,98,2,4,1,CLEAN,30,,,,,0.00
3state2ap2acc_parity_01671872368947369295779274718125672666768101,13,0,98,6,4,1,BUDGET,1000000,,,,,12.96
3state2ap2acc_parity_01671872368947369295779274718125672666768101,15,0,98,6,4,1,BUDGET,1000000,,,,,19.05
3state2ap2acc_parity_01671872368947369295779274718125672666768101,16,0,98,6,4,1,BUDGET,1000000,,,,,11.96
3state2ap2acc_parity_01671872368947369295779274718125672666768101,17,0,98,6,4,1,BUDGET,1000000,,,,,16.12
3state2ap2acc_parity_01671872368947369295779274718125672666768101,19,0,98,6,4,1,BUDGET,1000000,,,,,18.31
3state2ap2acc_parity_01671872368947369295779274718125672666768101,20,0,98,6,4,1,BUDGET,1000000,,,,,14.05
3state2ap2acc_parity_01671872368947369295779274718125672666768101_c,13,0,98,6,4,1,BUDGET,1000000,,,,,16.29
3state2ap2acc_parity_01671872368947369295779274718125672666768101_c,15,0,98,6,4,1,BUDGET,1000000,,,,,16.25
2state2ap2acc_parity_01477560257961134322,7,0,19,3,4,1,CONFLICT,1360,3,1,0,1,0.01
3state2ap2acc_parity_01671872368947369295779274718125672666768101_c,16,0,98,6,4,1,BUDGET,1000000,,,,,12.79
3state2ap2acc_parity_01671872368947369295779274718125672666768101_c,17,0,98,6,4,1,BUDGET,1000000,,,,,14.19
3state2ap2acc_parity_01671872368947369295779274718125672666768101_c,19,0,98,6,4,1,BUDGET,1000000,,,,,16.51
3state2ap2acc_parity_01671872368947369295779274718125672666768101_c,20,0,98,6,4,1,BUDGET,1000000,,,,,11.93
3state2ap2acc_parity_01720501768376648220522346237786278750158863,17,0,92,5,4,0,BUDGET,1000000,,,,,12.46
3state2ap2acc_parity_01720501768376648220522346237786278750158863,18,0,92,4,4,0,CLEAN,224,,,,,0.00
3state2ap2acc_parity_01720501768376648220522346237786278750158863,21,0,92,4,4,0,CLEAN,224,,,,,0.00
3state2ap2acc_parity_01720501768376648220522346237786278750158863,22,0,92,5,4,0,BUDGET,1000000,,,,,15.09
3state2ap2acc_parity_01720501768376648220522346237786278750158863,24,0,92,5,4,0,BUDGET,1000000,,,,,14.39
3state2ap2acc_parity_01720501768376648220522346237786278750158863,25,0,92,5,4,0,BUDGET,1000000,,,,,18.22
2state2ap2acc_parity_01477560257961134322_c,4,0,19,3,4,1,CONFLICT,28,3,1,0,1,0.00
3state2ap2acc_parity_01720501768376648220522346237786278750158863,26,0,92,5,4,0,BUDGET,1000000,,,,,14.42
3state2ap2acc_parity_01720501768376648220522346237786278750158863_c,17,0,92,5,4,0,BUDGET,1000000,,,,,18.53
3state2ap2acc_parity_01720501768376648220522346237786278750158863_c,18,0,92,4,4,0,CLEAN,224,,,,,0.00
3state2ap2acc_parity_01720501768376648220522346237786278750158863_c,21,0,92,4,4,0,CLEAN,224,,,,,0.00
3state2ap2acc_parity_01720501768376648220522346237786278750158863_c,22,0,92,5,4,0,BUDGET,1000000,,,,,18.58
3state2ap2acc_parity_01720501768376648220522346237786278750158863_c,24,0,92,5,4,0,BUDGET,1000000,,,,,19.70
3state2ap2acc_parity_01720501768376648220522346237786278750158863_c,25,0,92,5,4,0,BUDGET,1000000,,,,,18.47
3state2ap2acc_parity_01720501768376648220522346237786278750158863_c,26,0,92,5,4,0,BUDGET,1000000,,,,,14.90
3state2ap2acc_parity_01780485004139890192805854219217070000489011,14,0,75,5,4,1,CONFLICT,1269,6,1,0,1,0.01
3state2ap2acc_parity_01780485004139890192805854219217070000489011,15,0,75,5,4,1,CONFLICT,2578,6,1,0,1,0.02
2state2ap2acc_parity_01477560257961134322_c,5,0,19,2,4,1,CLEAN,26,,,,,0.00
3state2ap2acc_parity_01780485004139890192805854219217070000489011,17,0,75,6,4,1,CLEAN,9504,,,,,0.03
3state2ap2acc_parity_01780485004139890192805854219217070000489011,18,0,75,5,4,1,CONFLICT,1565,6,1,0,1,0.01
3state2ap2acc_parity_01780485004139890192805854219217070000489011,19,0,75,5,4,1,CONFLICT,1807,6,1,0,1,0.02
3state2ap2acc_parity_01780485004139890192805854219217070000489011,20,0,75,5,4,1,CONFLICT,1637,6,1,0,1,0.01
3state2ap2acc_parity_01780485004139890192805854219217070000489011_c,14,0,75,5,4,1,CONFLICT,1269,6,1,0,1,0.01
3state2ap2acc_parity_01780485004139890192805854219217070000489011_c,15,0,75,5,4,1,CONFLICT,2578,6,1,0,1,0.02
3state2ap2acc_parity_01780485004139890192805854219217070000489011_c,17,0,75,6,4,1,CLEAN,9504,,,,,0.03
3state2ap2acc_parity_01780485004139890192805854219217070000489011_c,18,0,75,5,4,1,CONFLICT,1565,6,1,0,1,0.01
3state2ap2acc_parity_01780485004139890192805854219217070000489011_c,19,0,75,5,4,1,CONFLICT,1807,6,1,0,1,0.01
3state2ap2acc_parity_01780485004139890192805854219217070000489011_c,20,0,75,5,4,1,CONFLICT,1637,6,1,0,1,0.01
2state2ap2acc_parity_01477560257961134322_c,6,0,19,3,4,1,CONFLICT,2719,3,1,0,1,0.01
3state2ap2acc_parity_01882577360520724447432709876614656759138641,14,0,46,4,4,1,CLEAN,561760,,,,,3.90
3state2ap2acc_parity_01985090630845204495123435068128232802931454,7,0,14,1,3,1,CONFLICT,11,2,1,0,1,0.00
3state2ap2acc_parity_01985090630845204495123435068128232802931454_c,7,0,14,1,3,1,CONFLICT,11,2,1,0,1,0.00
3state2ap2acc_parity_02791127200709611081342718726845015122588562,8,0,49,5,4,0,CONFLICT,78,4,1,0,1,0.00
3state2ap2acc_parity_02791127200709611081342718726845015122588562,10,0,49,5,4,0,CONFLICT,74,4,1,0,1,0.00
3state2ap2acc_parity_02791127200709611081342718726845015122588562,12,0,49,5,4,0,CONFLICT,484279,4,1,0,1,5.73
3state2ap2acc_parity_02791127200709611081342718726845015122588562,13,0,49,3,4,0,CLEAN,408,,,,,0.00
3state2ap2acc_parity_02791127200709611081342718726845015122588562,14,0,49,5,4,0,CONFLICT,72,4,1,0,1,0.00
3state2ap2acc_parity_02791127200709611081342718726845015122588562_c,8,0,49,5,4,0,CONFLICT,78,4,1,0,1,0.00
3state2ap2acc_parity_02791127200709611081342718726845015122588562_c,10,0,49,5,4,0,CONFLICT,74,4,1,0,1,0.00
2state2ap2acc_parity_01477560257961134322_c,7,0,19,3,4,1,CONFLICT,1360,3,1,0,1,0.01
3state2ap2acc_parity_02791127200709611081342718726845015122588562_c,12,0,49,5,4,0,CONFLICT,484279,4,1,0,1,7.47
3state2ap2acc_parity_02791127200709611081342718726845015122588562_c,13,0,49,3,4,0,CLEAN,408,,,,,0.00
3state2ap2acc_parity_02791127200709611081342718726845015122588562_c,14,0,49,5,4,0,CONFLICT,72,4,1,0,1,0.00
3state2ap2acc_parity_02962600147653635554458786091040961270417802,11,0,65,5,4,1,CONFLICT,135,4,1,0,1,0.00
3state2ap2acc_parity_02962600147653635554458786091040961270417802,12,0,65,5,4,1,CONFLICT,342780,4,1,0,1,3.97
3state2ap2acc_parity_02962600147653635554458786091040961270417802,13,0,65,4,4,1,CLEAN,248,,,,,0.00
3state2ap2acc_parity_02962600147653635554458786091040961270417802,15,0,65,5,4,1,CONFLICT,282,4,1,0,1,0.00
3state2ap2acc_parity_02962600147653635554458786091040961270417802,16,0,65,5,4,1,CONFLICT,342697,4,1,0,1,5.41
3state2ap2acc_parity_02962600147653635554458786091040961270417802,17,0,65,5,4,1,CONFLICT,162,4,1,0,1,0.00
3state2ap2acc_parity_02962600147653635554458786091040961270417802_c,11,0,65,5,4,1,CONFLICT,135,4,1,0,1,0.00
2state2ap2acc_parity_01863874747393295720,12,0,26,2,4,1,CONFLICT,119,4,1,0,1,0.00
3state2ap2acc_parity_02962600147653635554458786091040961270417802_c,12,0,65,5,4,1,CONFLICT,342780,4,1,0,1,4.94
3state2ap2acc_parity_02962600147653635554458786091040961270417802_c,13,0,65,4,4,1,CLEAN,248,,,,,0.00
3state2ap2acc_parity_02962600147653635554458786091040961270417802_c,15,0,65,5,4,1,CONFLICT,282,4,1,0,1,0.00
3state2ap2acc_parity_02962600147653635554458786091040961270417802_c,16,0,65,5,4,1,CONFLICT,342697,4,1,0,1,4.12
3state2ap2acc_parity_02962600147653635554458786091040961270417802_c,17,0,65,5,4,1,CONFLICT,162,4,1,0,1,0.00
3state2ap2acc_parity_03157052310097838945731323106838689975135344,13,0,60,4,4,1,CLEAN,628832,,,,,8.45
3state2ap2acc_parity_03157052310097838945731323106838689975135344,14,0,60,3,4,1,CLEAN,141,,,,,0.00
3state2ap2acc_parity_03157052310097838945731323106838689975135344,15,0,60,3,4,1,CLEAN,141,,,,,0.00
3state2ap2acc_parity_03157052310097838945731323106838689975135344,16,0,60,4,4,1,CLEAN,628832,,,,,5.09
3state2ap2acc_parity_03171157975071936807227832059953285556145388,5,0,50,5,4,1,BUDGET,1000000,,,,,12.52
2state2ap2acc_parity_01863874747393295720,13,0,26,3,4,1,CLEAN,537,,,,,0.00
3state2ap2acc_parity_03171157975071936807227832059953285556145388,7,0,50,5,4,1,BUDGET,1000000,,,,,16.35
3state2ap2acc_parity_03171157975071936807227832059953285556145388,8,0,50,2,4,1,CLEAN,34,,,,,0.00
3state2ap2acc_parity_03171157975071936807227832059953285556145388,10,0,50,5,4,1,BUDGET,1000000,,,,,11.09
3state2ap2acc_parity_03171157975071936807227832059953285556145388,12,0,50,5,4,1,BUDGET,1000000,,,,,15.11
3state2ap2acc_parity_03171157975071936807227832059953285556145388,13,0,50,2,4,1,CLEAN,34,,,,,0.00
3state2ap2acc_parity_03171157975071936807227832059953285556145388,14,0,50,5,4,1,BUDGET,1000000,,,,,13.89
3state2ap2acc_parity_03171157975071936807227832059953285556145388_c,5,0,50,5,4,1,BUDGET,1000000,,,,,13.03
3state2ap2acc_parity_03171157975071936807227832059953285556145388_c,7,0,50,5,4,1,BUDGET,1000000,,,,,12.52
3state2ap2acc_parity_03171157975071936807227832059953285556145388_c,8,0,50,2,4,1,CLEAN,34,,,,,0.00
3state2ap2acc_parity_03171157975071936807227832059953285556145388_c,10,0,50,5,4,1,BUDGET,1000000,,,,,10.65
2state2ap2acc_parity_01863874747393295720,14,0,26,2,4,1,CONFLICT,134,4,1,0,1,0.00
3state2ap2acc_parity_03171157975071936807227832059953285556145388_c,12,0,50,5,4,1,BUDGET,1000000,,,,,11.12
3state2ap2acc_parity_03171157975071936807227832059953285556145388_c,13,0,50,2,4,1,CLEAN,34,,,,,0.00
3state2ap2acc_parity_03171157975071936807227832059953285556145388_c,14,0,50,5,4,1,BUDGET,1000000,,,,,10.82
3state2ap2acc_parity_03482195632060633420120722351180726207960086,7,0,40,4,4,1,CONFLICT,67,4,1,0,1,0.00
3state2ap2acc_parity_03482195632060633420120722351180726207960086,9,0,40,3,4,1,CLEAN,588,,,,,0.00
3state2ap2acc_parity_03482195632060633420120722351180726207960086,11,0,40,3,4,1,CLEAN,588,,,,,0.00
3state2ap2acc_parity_03482195632060633420120722351180726207960086,13,0,40,4,4,1,CONFLICT,99,4,1,0,1,0.00
3state2ap2acc_parity_03482195632060633420120722351180726207960086,14,0,40,4,4,1,CONFLICT,74,4,1,0,1,0.00
3state2ap2acc_parity_03482195632060633420120722351180726207960086,15,0,40,4,4,1,CONFLICT,70,4,1,0,1,0.00
3state2ap2acc_parity_03482195632060633420120722351180726207960086_c,7,0,40,4,4,1,CONFLICT,67,4,1,0,1,0.00
2state2ap2acc_parity_01863874747393295720,15,0,26,1,4,1,CONFLICT,23,2,1,0,1,0.00
3state2ap2acc_parity_03482195632060633420120722351180726207960086_c,9,0,40,3,4,1,CLEAN,588,,,,,0.00
3state2ap2acc_parity_03482195632060633420120722351180726207960086_c,11,0,40,3,4,1,CLEAN,588,,,,,0.00
3state2ap2acc_parity_03482195632060633420120722351180726207960086_c,13,0,40,4,4,1,CONFLICT,99,4,1,0,1,0.00
3state2ap2acc_parity_03482195632060633420120722351180726207960086_c,14,0,40,4,4,1,CONFLICT,74,4,1,0,1,0.00
3state2ap2acc_parity_03482195632060633420120722351180726207960086_c,15,0,40,4,4,1,CONFLICT,70,4,1,0,1,0.00
3state2ap2acc_parity_03834764763881728717910314254113060058185949,10,0,70,5,4,1,BUDGET,1000000,,,,,11.83
3state2ap2acc_parity_03834764763881728717910314254113060058185949,12,0,70,3,4,1,CLEAN,135,,,,,0.00
3state2ap2acc_parity_03834764763881728717910314254113060058185949,13,0,70,5,4,1,BUDGET,1000000,,,,,16.54
3state2ap2acc_parity_03834764763881728717910314254113060058185949,14,0,70,5,4,1,BUDGET,1000000,,,,,17.68
3state2ap2acc_parity_03834764763881728717910314254113060058185949,15,0,70,3,4,1,CLEAN,135,,,,,0.00
2state2ap2acc_parity_01863874747393295720_c,12,0,26,2,4,1,CONFLICT,119,4,1,0,1,0.00
2state2ap1acc_parity_0898814024_c,8,0,16,1,4,1,CONFLICT,20,2,1,0,1,0.00
3state2ap2acc_parity_03834764763881728717910314254113060058185949,16,0,70,5,4,1,BUDGET,1000000,,,,,17.14
3state2ap2acc_parity_03834764763881728717910314254113060058185949,17,0,70,3,4,1,CLEAN,135,,,,,0.00
3state2ap2acc_parity_03834764763881728717910314254113060058185949,18,0,70,5,4,1,BUDGET,1000000,,,,,15.49
3state2ap2acc_parity_03834764763881728717910314254113060058185949_c,10,0,70,5,4,1,BUDGET,1000000,,,,,14.81
3state2ap2acc_parity_03834764763881728717910314254113060058185949_c,12,0,70,3,4,1,CLEAN,135,,,,,0.00
3state2ap2acc_parity_03834764763881728717910314254113060058185949_c,13,0,70,5,4,1,BUDGET,1000000,,,,,12.97
3state2ap2acc_parity_03834764763881728717910314254113060058185949_c,14,0,70,5,4,1,BUDGET,1000000,,,,,11.98
3state2ap2acc_parity_03834764763881728717910314254113060058185949_c,15,0,70,3,4,1,CLEAN,135,,,,,0.00
3state2ap2acc_parity_03834764763881728717910314254113060058185949_c,16,0,70,5,4,1,BUDGET,1000000,,,,,16.24
3state2ap2acc_parity_03834764763881728717910314254113060058185949_c,17,0,70,3,4,1,CLEAN,135,,,,,0.00
2state2ap2acc_parity_01863874747393295720_c,13,0,26,3,4,1,CLEAN,537,,,,,0.00
3state2ap2acc_parity_03834764763881728717910314254113060058185949_c,18,0,70,5,4,1,BUDGET,1000000,,,,,11.76
3state2ap2acc_parity_04262520061542217484639694031122322476253616,9,0,78,6,4,1,BUDGET,1000000,,,,,12.39
3state2ap2acc_parity_04262520061542217484639694031122322476253616,10,0,78,6,4,1,BUDGET,1000000,,,,,14.43
3state2ap2acc_parity_04262520061542217484639694031122322476253616,12,0,78,2,4,1,CLEAN,38,,,,,0.00
3state2ap2acc_parity_04262520061542217484639694031122322476253616,14,0,78,6,4,1,BUDGET,1000000,,,,,13.59
3state2ap2acc_parity_04262520061542217484639694031122322476253616,15,0,78,6,4,1,BUDGET,1000000,,,,,13.74
3state2ap2acc_parity_04262520061542217484639694031122322476253616,16,0,78,6,4,1,CONFLICT,32,2,1,0,1,0.00
3state2ap2acc_parity_04262520061542217484639694031122322476253616,17,0,78,6,4,1,BUDGET,1000000,,,,,13.08
3state2ap2acc_parity_04262520061542217484639694031122322476253616_c,9,0,78,6,4,1,BUDGET,1000000,,,,,16.26
3state2ap2acc_parity_04262520061542217484639694031122322476253616_c,10,0,78,6,4,1,BUDGET,1000000,,,,,17.99
2state2ap2acc_parity_01863874747393295720_c,14,0,26,2,4,1,CONFLICT,134,4,1,0,1,0.00
3state2ap2acc_parity_04262520061542217484639694031122322476253616_c,12,0,78,2,4,1,CLEAN,38,,,,,0.00
3state2ap2acc_parity_04262520061542217484639694031122322476253616_c,14,0,78,6,4,1,BUDGET,1000000,,,,,11.71
3state2ap2acc_parity_04262520061542217484639694031122322476253616_c,15,0,78,6,4,1,BUDGET,1000000,,,,,19.07
3state2ap2acc_parity_04262520061542217484639694031122322476253616_c,16,0,78,6,4,1,CONFLICT,32,2,1,0,1,0.00
3state2ap2acc_parity_04262520061542217484639694031122322476253616_c,17,0,78,6,4,1,BUDGET,1000000,,,,,14.50
3state2ap2acc_parity_04290111865843214334382313628225177616302156,9,0,57,5,4,1,CONFLICT,284,4,1,0,1,0.00
3state2ap2acc_parity_04290111865843214334382313628225177616302156,10,0,57,4,4,1,CLEAN,504,,,,,0.00
3state2ap2acc_parity_04290111865843214334382313628225177616302156,12,0,57,4,4,1,CLEAN,504,,,,,0.00
3state2ap2acc_parity_04290111865843214334382313628225177616302156,13,0,57,4,4,1,CLEAN,504,,,,,0.00
3state2ap2acc_parity_04290111865843214334382313628225177616302156,14,0,57,5,4,1,CONFLICT,298390,4,1,0,1,3.22
2state2ap2acc_parity_01863874747393295720_c,15,0,26,1,4,1,CONFLICT,23,2,1,0,1,0.00
3state2ap2acc_parity_04290111865843214334382313628225177616302156,15,0,57,5,4,1,CONFLICT,155,4,1,0,1,0.00
3state2ap2acc_parity_04290111865843214334382313628225177616302156,16,0,57,5,4,1,CONFLICT,477,4,1,0,1,0.00
3state2ap2acc_parity_04290111865843214334382313628225177616302156_c,9,0,57,5,4,1,CONFLICT,284,4,1,0,1,0.00
3state2ap2acc_parity_04290111865843214334382313628225177616302156_c,10,0,57,4,4,1,CLEAN,504,,,,,0.00
3state2ap2acc_parity_04290111865843214334382313628225177616302156_c,12,0,57,4,4,1,CLEAN,504,,,,,0.00
3state2ap2acc_parity_04290111865843214334382313628225177616302156_c,13,0,57,4,4,1,CLEAN,504,,,,,0.00
3state2ap2acc_parity_04290111865843214334382313628225177616302156_c,14,0,57,5,4,1,CONFLICT,298390,4,1,0,1,3.55
3state2ap2acc_parity_04290111865843214334382313628225177616302156_c,15,0,57,5,4,1,CONFLICT,155,4,1,0,1,0.00
3state2ap2acc_parity_04290111865843214334382313628225177616302156_c,16,0,57,5,4,1,CONFLICT,477,4,1,0,1,0.00
3state2ap2acc_parity_04293279035531711165121808122671204563452021,13,0,76,4,4,1,CONFLICT,54905,3,1,0,1,0.56
2state2ap2acc_parity_01914081442192496000,6,0,11,1,4,1,CONFLICT,23,3,1,0,1,0.00
3state2ap2acc_parity_04293279035531711165121808122671204563452021,15,0,76,4,4,1,CONFLICT,81273,3,1,0,1,0.71
3state2ap2acc_parity_04293279035531711165121808122671204563452021,17,0,76,4,4,1,CONFLICT,87,3,1,0,1,0.00
3state2ap2acc_parity_04293279035531711165121808122671204563452021,18,0,76,4,4,1,CONFLICT,81262,3,1,0,1,0.70
3state2ap2acc_parity_04293279035531711165121808122671204563452021_c,13,0,76,4,4,1,CONFLICT,54905,3,1,0,1,0.75
3state2ap2acc_parity_04293279035531711165121808122671204563452021_c,15,0,76,4,4,1,CONFLICT,81273,3,1,0,1,1.15
3state2ap2acc_parity_04293279035531711165121808122671204563452021_c,17,0,76,4,4,1,CONFLICT,87,3,1,0,1,0.00
3state2ap2acc_parity_04293279035531711165121808122671204563452021_c,18,0,76,4,4,1,CONFLICT,81262,3,1,0,1,1.17
3state2ap2acc_parity_04324990692573064047176304345125487381184604,12,0,85,6,4,0,BUDGET,1000000,,,,,17.79
3state2ap2acc_parity_04324990692573064047176304345125487381184604,15,0,85,6,4,0,BUDGET,1000000,,,,,11.83
3state2ap2acc_parity_04324990692573064047176304345125487381184604,20,0,85,6,4,0,BUDGET,1000000,,,,,14.31
2state2ap2acc_parity_01914081442192496000_c,6,0,11,1,4,1,CONFLICT,23,3,1,0,1,0.00
3state2ap2acc_parity_04324990692573064047176304345125487381184604,23,0,85,6,4,0,BUDGET,1000000,,,,,12.39
3state2ap2acc_parity_04324990692573064047176304345125487381184604,25,0,85,6,4,0,BUDGET,1000000,,,,,12.38
3state2ap2acc_parity_04324990692573064047176304345125487381184604,27,0,85,6,4,0,BUDGET,1000000,,,,,16.64
3state2ap2acc_parity_04324990692573064047176304345125487381184604,28,0,85,6,4,0,BUDGET,1000000,,,,,12.90
3state2ap2acc_parity_04324990692573064047176304345125487381184604_c,12,0,85,6,4,0,BUDGET,1000000,,,,,12.02
3state2ap2acc_parity_04324990692573064047176304345125487381184604_c,15,0,85,6,4,0,BUDGET,1000000,,,,,14.03
3state2ap2acc_parity_04324990692573064047176304345125487381184604_c,20,0,85,6,4,0,BUDGET,1000000,,,,,14.04
3state2ap2acc_parity_04324990692573064047176304345125487381184604_c,23,0,85,6,4,0,BUDGET,1000000,,,,,12.60
3state2ap2acc_parity_04324990692573064047176304345125487381184604_c,25,0,85,6,4,0,BUDGET,1000000,,,,,14.38
3state2ap2acc_parity_04324990692573064047176304345125487381184604_c,27,0,85,6,4,0,BUDGET,1000000,,,,,18.19
2state2ap2acc_parity_02613231945794024176,6,0,18,2,4,1,CONFLICT,43,4,1,0,1,0.00
3state2ap2acc_parity_04324990692573064047176304345125487381184604_c,28,0,85,6,4,0,BUDGET,1000000,,,,,14.12
3state2ap2acc_parity_04396263878180991706233891487063055629705865,6,0,121,7,4,1,CLEAN,22659,,,,,0.13
3state2ap2acc_parity_04396263878180991706233891487063055629705865,12,0,121,7,4,1,CLEAN,22659,,,,,0.13
3state2ap2acc_parity_04396263878180991706233891487063055629705865,15,0,121,6,4,1,CONFLICT,801,5,1,0,1,0.00
3state2ap2acc_parity_04396263878180991706233891487063055629705865,19,0,121,7,4,1,CLEAN,22659,,,,,0.07
3state2ap2acc_parity_04396263878180991706233891487063055629705865,21,0,121,7,4,1,CLEAN,22659,,,,,0.14
3state2ap2acc_parity_04396263878180991706233891487063055629705865,23,0,121,6,4,1,CONFLICT,740,5,1,0,1,0.01
3state2ap2acc_parity_04396263878180991706233891487063055629705865,24,0,121,6,4,1,CONFLICT,1165,5,1,0,1,0.00
3state2ap2acc_parity_04396263878180991706233891487063055629705865,28,0,121,6,4,1,CONFLICT,740,5,1,0,1,0.01
3state2ap2acc_parity_04396263878180991706233891487063055629705865,29,0,121,7,4,1,CLEAN,22659,,,,,0.07
2state2ap2acc_parity_02613231945794024176,7,0,18,3,4,1,CLEAN,897,,,,,0.00
3state2ap2acc_parity_04396263878180991706233891487063055629705865,30,0,121,6,4,1,CONFLICT,1412,5,1,0,1,0.01
3state2ap2acc_parity_04396263878180991706233891487063055629705865_c,15,0,121,6,4,1,CONFLICT,801,5,1,0,1,0.01
3state2ap2acc_parity_04396263878180991706233891487063055629705865_c,19,0,121,7,4,1,CLEAN,22659,,,,,0.07
3state2ap2acc_parity_04396263878180991706233891487063055629705865_c,21,0,121,7,4,1,CLEAN,22659,,,,,0.07
3state2ap2acc_parity_04396263878180991706233891487063055629705865_c,23,0,121,6,4,1,CONFLICT,740,5,1,0,1,0.01
3state2ap2acc_parity_04396263878180991706233891487063055629705865_c,24,0,121,6,4,1,CONFLICT,1165,5,1,0,1,0.01
3state2ap2acc_parity_04396263878180991706233891487063055629705865_c,28,0,121,6,4,1,CONFLICT,740,5,1,0,1,0.01
3state2ap2acc_parity_04396263878180991706233891487063055629705865_c,29,0,121,7,4,1,CLEAN,22659,,,,,0.07
3state2ap2acc_parity_04396263878180991706233891487063055629705865_c,30,0,121,6,4,1,CONFLICT,1412,5,1,0,1,0.01
3state2ap2acc_parity_04482050508236234612271751510476758146335746,5,0,60,5,4,1,BUDGET,1000000,,,,,11.01
2state2ap2acc_parity_02613231945794024176,8,0,18,2,4,1,CONFLICT,57,4,1,0,1,0.00
3state2ap2acc_parity_04482050508236234612271751510476758146335746,7,0,60,4,4,1,CLEAN,592,,,,,0.00
3state2ap2acc_parity_04482050508236234612271751510476758146335746,8,0,60,5,4,1,BUDGET,1000000,,,,,11.08
3state2ap2acc_parity_04482050508236234612271751510476758146335746,9,0,60,5,4,1,BUDGET,1000000,,,,,10.76
3state2ap2acc_parity_04482050508236234612271751510476758146335746,10,0,60,4,4,1,CLEAN,592,,,,,0.00
3state2ap2acc_parity_04482050508236234612271751510476758146335746,11,0,60,4,4,1,CLEAN,592,,,,,0.00
3state2ap2acc_parity_04482050508236234612271751510476758146335746,12,0,60,5,4,1,BUDGET,1000000,,,,,16.10
3state2ap2acc_parity_04482050508236234612271751510476758146335746,13,0,60,4,4,1,CLEAN,592,,,,,0.00
3state2ap2acc_parity_04482050508236234612271751510476758146335746,14,0,60,5,4,1,BUDGET,1000000,,,,,17.34
3state2ap2acc_parity_04482050508236234612271751510476758146335746_c,5,0,60,5,4,1,BUDGET,1000000,,,,,17.50
3state2ap2acc_parity_04482050508236234612271751510476758146335746_c,7,0,60,4,4,1,CLEAN,592,,,,,0.00
2state2ap2acc_parity_02613231945794024176_c,6,0,18,2,4,1,CONFLICT,43,4,1,0,1,0.00
3state2ap2acc_parity_04482050508236234612271751510476758146335746_c,8,0,60,5,4,1,BUDGET,1000000,,,,,11.92
3state2ap2acc_parity_04482050508236234612271751510476758146335746_c,9,0,60,5,4,1,BUDGET,1000000,,,,,13.50
3state2ap2acc_parity_04482050508236234612271751510476758146335746_c,10,0,60,4,4,1,CLEAN,592,,,,,0.00
3state2ap2acc_parity_04482050508236234612271751510476758146335746_c,11,0,60,4,4,1,CLEAN,592,,,,,0.00
3state2ap2acc_parity_04482050508236234612271751510476758146335746_c,12,0,60,5,4,1,BUDGET,1000000,,,,,16.86
3state2ap2acc_parity_04482050508236234612271751510476758146335746_c,13,0,60,4,4,1,CLEAN,592,,,,,0.00
3state2ap2acc_parity_04482050508236234612271751510476758146335746_c,14,0,60,5,4,1,BUDGET,1000000,,,,,16.77
3state2ap2acc_parity_04570974197812283290690326570603275228294841,13,0,93,7,4,1,BUDGET,1000000,,,,,19.24
3state2ap2acc_parity_04570974197812283290690326570603275228294841,14,0,93,7,4,1,BUDGET,1000000,,,,,12.83
3state2ap2acc_parity_04570974197812283290690326570603275228294841,16,0,93,7,4,1,BUDGET,1000000,,,,,15.70
2state2ap2acc_parity_02613231945794024176_c,7,0,18,3,4,1,CLEAN,897,,,,,0.00
2state2ap1acc_parity_3772037665,5,0,13,1,4,1,CONFLICT,27,3,1,0,1,0.00
3state2ap2acc_parity_04570974197812283290690326570603275228294841,17,0,93,5,4,1,CLEAN,6190,,,,,0.02
3state2ap2acc_parity_04570974197812283290690326570603275228294841,19,0,93,7,4,1,BUDGET,1000000,,,,,15.06
3state2ap2acc_parity_04570974197812283290690326570603275228294841,21,0,93,5,4,1,CLEAN,6190,,,,,0.04
3state2ap2acc_parity_04570974197812283290690326570603275228294841,22,0,93,7,4,1,BUDGET,1000000,,,,,16.21
3state2ap2acc_parity_04570974197812283290690326570603275228294841,23,0,93,7,4,1,BUDGET,1000000,,,,,12.26
3state2ap2acc_parity_04570974197812283290690326570603275228294841_c,13,0,93,7,4,1,BUDGET,1000000,,,,,12.38
3state2ap2acc_parity_04570974197812283290690326570603275228294841_c,14,0,93,7,4,1,BUDGET,1000000,,,,,12.52
3state2ap2acc_parity_04570974197812283290690326570603275228294841_c,16,0,93,7,4,1,BUDGET,1000000,,,,,12.63
3state2ap2acc_parity_04570974197812283290690326570603275228294841_c,17,0,93,5,4,1,CLEAN,6190,,,,,0.02
3state2ap2acc_parity_04570974197812283290690326570603275228294841_c,19,0,93,7,4,1,BUDGET,1000000,,,,,12.54
2state2ap2acc_parity_02613231945794024176_c,8,0,18,2,4,1,CONFLICT,57,4,1,0,1,0.00
3state2ap2acc_parity_04570974197812283290690326570603275228294841_c,21,0,93,5,4,1,CLEAN,6190,,,,,0.02
3state2ap2acc_parity_04570974197812283290690326570603275228294841_c,22,0,93,7,4,1,BUDGET,1000000,,,,,13.02
3state2ap2acc_parity_04570974197812283290690326570603275228294841_c,23,0,93,7,4,1,BUDGET,1000000,,,,,13.99
